Replicate.Name,Molecule.List.Name,Molecule.Name,Precursor.Mz,Total Area
21_99,molecules1,B2-heavy,383.2,958520
22_102,molecules1,B2-heavy,383.2,300213
22_103,molecules1,B2-heavy,383.2,284607
22_104,molecules1,B2-heavy,383.2,273354
23_106,molecules1,B2-heavy,383.2,389610
23_107,molecules1,B2-heavy,383.2,409776
23_108,molecules1,B2-heavy,383.2,390481
24_110,molecules1,B2-heavy,383.2,1002312
24_111,molecules1,B2-heavy,383.2,1019218
24_112,molecules1,B2-heavy,383.2,1033877
25_117,molecules1,B2-heavy,383.2,1144811
25_118,molecules1,B2-heavy,383.2,1112643
25_119,molecules1,B2-heavy,383.2,1120280
26_121,molecules1,B2-heavy,383.2,252130
26_122,molecules1,B2-heavy,383.2,240249
26_123,molecules1,B2-heavy,383.2,231389
27_125,molecules1,B2-heavy,383.2,1171563
27_126,molecules1,B2-heavy,383.2,1178877
27_127,molecules1,B2-heavy,383.2,1193830
28_129,molecules1,B2-heavy,383.2,1074038
28_130,molecules1,B2-heavy,383.2,621592
28_131,molecules1,B2-heavy,383.2,944307
29_133,molecules1,B2-heavy,383.2,336084
29_134,molecules1,B2-heavy,383.2,274481
29_135,molecules1,B2-heavy,383.2,316713
30_137,molecules1,B2-heavy,383.2,254633
30_138,molecules1,B2-heavy,383.2,238635
30_139,molecules1,B2-heavy,383.2,254232
ER3_149_2fdQC_08,molecules1,SAH,386.2,8436
ER3_149_2fdQC_09,molecules1,SAH,386.2,13853
ER3_149_2fdQC_44,molecules1,SAH,386.2,4849
2fdQC_79,molecules1,SAH,386.2,4115
2fdQC_114,molecules1,SAH,386.2,5263
2fdQC_142,molecules1,SAH,386.2,3340
01_12,molecules1,SAH,386.2,2737
01_13,molecules1,SAH,386.2,4013
01_14,molecules1,SAH,386.2,2619
02_16,molecules1,SAH,386.2,5528
02_17,molecules1,SAH,386.2,5892
02_18,molecules1,SAH,386.2,7646
03_20,molecules1,SAH,386.2,23531
03_21,molecules1,SAH,386.2,19384
03_22,molecules1,SAH,386.2,15018
04_24,molecules1,SAH,386.2,2897
04_25,molecules1,SAH,386.2,4052
04_26,molecules1,SAH,386.2,3872
05_28,molecules1,SAH,386.2,6110
05_29,molecules1,SAH,386.2,4721
05_30,molecules1,SAH,386.2,10431
06_32,molecules1,SAH,386.2,13591
06_33,molecules1,SAH,386.2,13129
06_34,molecules1,SAH,386.2,12780
07_36,molecules1,SAH,386.2,3710
07_37,molecules1,SAH,386.2,1339
07_38,molecules1,SAH,386.2,2447
08_40,molecules1,SAH,386.2,3320
08_41,molecules1,SAH,386.2,5256
08_42,molecules1,SAH,386.2,4305
09_47,molecules1,SAH,386.2,4116
09_48,molecules1,SAH,386.2,3919
09_49,molecules1,SAH,386.2,2957
10_51,molecules1,SAH,386.2,4430
10_52,molecules1,SAH,386.2,8055
10_53,molecules1,SAH,386.2,9734
11_55,molecules1,SAH,386.2,21190
11_56,molecules1,SAH,386.2,23200
11_57,molecules1,SAH,386.2,21926
12_59,molecules1,SAH,386.2,92398
12_60,molecules1,SAH,386.2,134138
12_61,molecules1,SAH,386.2,91225
13_63,molecules1,SAH,386.2,2344
13_64,molecules1,SAH,386.2,3316
13_65,molecules1,SAH,386.2,2899
14_67,molecules1,SAH,386.2,5050
14_68,molecules1,SAH,386.2,2622
14_69,molecules1,SAH,386.2,3372
15_71,molecules1,SAH,386.2,20995
15_72,molecules1,SAH,386.2,16805
15_73,molecules1,SAH,386.2,18927
16_75,molecules1,SAH,386.2,117288
16_76,molecules1,SAH,386.2,78540
16_77,molecules1,SAH,386.2,133461
17_82,molecules1,SAH,386.2,44166
17_83,molecules1,SAH,386.2,27125
17_84,molecules1,SAH,386.2,21553
18_86,molecules1,SAH,386.2,4175
18_87,molecules1,SAH,386.2,2268
18_88,molecules1,SAH,386.2,2768
19_90,molecules1,SAH,386.2,2000
19_91,molecules1,SAH,386.2,7041
19_92,molecules1,SAH,386.2,3191
20_94,molecules1,SAH,386.2,2682
20_95,molecules1,SAH,386.2,4369
20_96,molecules1,SAH,386.2,3121
21_100,molecules1,SAH,386.2,37103
21_98,molecules1,SAH,386.2,36194
21_99,molecules1,SAH,386.2,37171
22_102,molecules1,SAH,386.2,6268
22_103,molecules1,SAH,386.2,5475
22_104,molecules1,SAH,386.2,3833
23_106,molecules1,SAH,386.2,4186
23_107,molecules1,SAH,386.2,2539
23_108,molecules1,SAH,386.2,4352
24_110,molecules1,SAH,386.2,9372
24_111,molecules1,SAH,386.2,12450
24_112,molecules1,SAH,386.2,18693
25_117,molecules1,SAH,386.2,43298
25_118,molecules1,SAH,386.2,49904
25_119,molecules1,SAH,386.2,100079
26_121,molecules1,SAH,386.2,1641
26_122,molecules1,SAH,386.2,3763
26_123,molecules1,SAH,386.2,3221
27_125,molecules1,SAH,386.2,47806
27_126,molecules1,SAH,386.2,48351
27_127,molecules1,SAH,386.2,45212
28_129,molecules1,SAH,386.2,12182
28_130,molecules1,SAH,386.2,12207
28_131,molecules1,SAH,386.2,17626
29_133,molecules1,SAH,386.2,1688
29_134,molecules1,SAH,386.2,2199
29_135,molecules1,SAH,386.2,1548
30_137,molecules1,SAH,386.2,4801
30_138,molecules1,SAH,386.2,8501
30_139,molecules1,SAH,386.2,6817
ER3_149_2fdQC_08,molecules1,SAM,399.2,18064
ER3_149_2fdQC_09,molecules1,SAM,399.2,25313
ER3_149_2fdQC_44,molecules1,SAM,399.2,18415
2fdQC_79,molecules1,SAM,399.2,8717
2fdQC_114,molecules1,SAM,399.2,12547
2fdQC_142,molecules1,SAM,399.2,4465
01_12,molecules1,SAM,399.2,11522
01_13,molecules1,SAM,399.2,15073
01_14,molecules1,SAM,399.2,10007
02_16,molecules1,SAM,399.2,21759
02_17,molecules1,SAM,399.2,17597
02_18,molecules1,SAM,399.2,30255
03_20,molecules1,SAM,399.2,54114
03_21,molecules1,SAM,399.2,59073
03_22,molecules1,SAM,399.2,50597
04_24,molecules1,SAM,399.2,12183
04_25,molecules1,SAM,399.2,24828
04_26,molecules1,SAM,399.2,13655
05_28,molecules1,SAM,399.2,20388
05_29,molecules1,SAM,399.2,18788
05_30,molecules1,SAM,399.2,36336
06_32,molecules1,SAM,399.2,39212
06_33,molecules1,SAM,399.2,39398
06_34,molecules1,SAM,399.2,43240
07_36,molecules1,SAM,399.2,6570
07_37,molecules1,SAM,399.2,6437
07_38,molecules1,SAM,399.2,5978
08_40,molecules1,SAM,399.2,10703
08_41,molecules1,SAM,399.2,11411
08_42,molecules1,SAM,399.2,8971
09_47,molecules1,SAM,399.2,17468
09_48,molecules1,SAM,399.2,17297
09_49,molecules1,SAM,399.2,16874
10_51,molecules1,SAM,399.2,14215
10_52,molecules1,SAM,399.2,16000
10_53,molecules1,SAM,399.2,31873
11_55,molecules1,SAM,399.2,174580
11_56,molecules1,SAM,399.2,160965
11_57,molecules1,SAM,399.2,149740
12_59,molecules1,SAM,399.2,161600
12_60,molecules1,SAM,399.2,187503
12_61,molecules1,SAM,399.2,179803
13_63,molecules1,SAM,399.2,8924
13_64,molecules1,SAM,399.2,8657
13_65,molecules1,SAM,399.2,9200
14_67,molecules1,SAM,399.2,11750
14_68,molecules1,SAM,399.2,9366
14_69,molecules1,SAM,399.2,9196
15_71,molecules1,SAM,399.2,39994
15_72,molecules1,SAM,399.2,39904
15_73,molecules1,SAM,399.2,42210
16_75,molecules1,SAM,399.2,93471
16_76,molecules1,SAM,399.2,70797
16_77,molecules1,SAM,399.2,85433
17_82,molecules1,SAM,399.2,87677
17_83,molecules1,SAM,399.2,88172
17_84,molecules1,SAM,399.2,70794
18_86,molecules1,SAM,399.2,7593
18_87,molecules1,SAM,399.2,7562
18_88,molecules1,SAM,399.2,7125
19_90,molecules1,SAM,399.2,10905
19_91,molecules1,SAM,399.2,10426
19_92,molecules1,SAM,399.2,10226
20_94,molecules1,SAM,399.2,7910
20_95,molecules1,SAM,399.2,7575
20_96,molecules1,SAM,399.2,9006
21_100,molecules1,SAM,399.2,64258
21_98,molecules1,SAM,399.2,73718
21_99,molecules1,SAM,399.2,69321
22_102,molecules1,SAM,399.2,9547
22_103,molecules1,SAM,399.2,7095
22_104,molecules1,SAM,399.2,9372
23_106,molecules1,SAM,399.2,6645
23_107,molecules1,SAM,399.2,7277
23_108,molecules1,SAM,399.2,7916
24_110,molecules1,SAM,399.2,36652
24_111,molecules1,SAM,399.2,39113
24_112,molecules1,SAM,399.2,39134
25_117,molecules1,SAM,399.2,108088
25_118,molecules1,SAM,399.2,94565
25_119,molecules1,SAM,399.2,175448
26_121,molecules1,SAM,399.2,5052
26_122,molecules1,SAM,399.2,6291
26_123,molecules1,SAM,399.2,16182
27_125,molecules1,SAM,399.2,67442
27_126,molecules1,SAM,399.2,75543
27_127,molecules1,SAM,399.2,67330
28_129,molecules1,SAM,399.2,56938
28_130,molecules1,SAM,399.2,55092
28_131,molecules1,SAM,399.2,58173
29_133,molecules1,SAM,399.2,3940
29_134,molecules1,SAM,399.2,4617
29_135,molecules1,SAM,399.2,4783
30_137,molecules1,SAM,399.2,10720
30_138,molecules1,SAM,399.2,8675
30_139,molecules1,SAM,399.2,13536
ER3_65_QC2_07,molecules1,B12-OH,665,65831
ER3_65_QC2_22,molecules1,B12-OH,665,70741
ER3_149_2fdQC_08,molecules1,B12-OH,665,105689
ER3_149_2fdQC_09,molecules1,B12-OH,665,141913
ER3_149_2fdQC_44,molecules1,B12-OH,665,150671
2fdQC_79,molecules1,B12-OH,665,130460
2fdQC_114,molecules1,B12-OH,665,103370
2fdQC_142,molecules1,B12-OH,665,77791
01_12,molecules1,B12-OH,665,355079
01_13,molecules1,B12-OH,665,345872
01_14,molecules1,B12-OH,665,364174
02_16,molecules1,B12-OH,665,2063
02_17,molecules1,B12-OH,665,2289
02_18,molecules1,B12-OH,665,3725
03_20,molecules1,B12-OH,665,560
03_21,molecules1,B12-OH,665,420
03_22,molecules1,B12-OH,665,1068
04_24,molecules1,B12-OH,665,275553
04_25,molecules1,B12-OH,665,293339
04_26,molecules1,B12-OH,665,286523
05_28,molecules1,B12-OH,665,5456
05_29,molecules1,B12-OH,665,4036
05_30,molecules1,B12-OH,665,3779
06_32,molecules1,B12-OH,665,254157
06_33,molecules1,B12-OH,665,249181
06_34,molecules1,B12-OH,665,252668
07_36,molecules1,B12-OH,665,6897
07_37,molecules1,B12-OH,665,8391
07_38,molecules1,B12-OH,665,8701
08_40,molecules1,B12-OH,665,6196
08_41,molecules1,B12-OH,665,4185
08_42,molecules1,B12-OH,665,6233
09_47,molecules1,B12-OH,665,367537
09_48,molecules1,B12-OH,665,345064
09_49,molecules1,B12-OH,665,342311
10_51,molecules1,B12-OH,665,4344
10_52,molecules1,B12-OH,665,4086
10_53,molecules1,B12-OH,665,3726
11_55,molecules1,B12-OH,665,467828
11_56,molecules1,B12-OH,665,477839
11_57,molecules1,B12-OH,665,455873
12_59,molecules1,B12-OH,665,3456
12_60,molecules1,B12-OH,665,734
12_61,molecules1,B12-OH,665,1674
13_63,molecules1,B12-OH,665,281467
13_64,molecules1,B12-OH,665,287974
13_65,molecules1,B12-OH,665,289732
14_67,molecules1,B12-OH,665,3640
14_68,molecules1,B12-OH,665,3062
14_69,molecules1,B12-OH,665,4963
15_71,molecules1,B12-OH,665,2396
15_72,molecules1,B12-OH,665,1451
15_73,molecules1,B12-OH,665,1169
16_75,molecules1,B12-OH,665,1675
16_76,molecules1,B12-OH,665,2798
16_77,molecules1,B12-OH,665,4090
17_82,molecules1,B12-OH,665,314005
17_83,molecules1,B12-OH,665,312176
17_84,molecules1,B12-OH,665,304741
18_86,molecules1,B12-OH,665,10273
18_87,molecules1,B12-OH,665,12024
18_88,molecules1,B12-OH,665,10286
19_90,molecules1,B12-OH,665,7367
19_91,molecules1,B12-OH,665,8910
19_92,molecules1,B12-OH,665,5736
20_94,molecules1,B12-OH,665,214036
20_95,molecules1,B12-OH,665,216533
20_96,molecules1,B12-OH,665,212277
21_100,molecules1,B12-OH,665,336886
21_98,molecules1,B12-OH,665,340190
21_99,molecules1,B12-OH,665,336859
22_102,molecules1,B12-OH,665,249950
22_103,molecules1,B12-OH,665,260565
22_104,molecules1,B12-OH,665,249257
23_106,molecules1,B12-OH,665,3347
23_107,molecules1,B12-OH,665,4186
23_108,molecules1,B12-OH,665,2813
24_110,molecules1,B12-OH,665,200379
24_111,molecules1,B12-OH,665,192489
24_112,molecules1,B12-OH,665,194186
25_117,molecules1,B12-OH,665,391
25_118,molecules1,B12-OH,665,439
25_119,molecules1,B12-OH,665,650
26_121,molecules1,B12-OH,665,184635
26_122,molecules1,B12-OH,665,186067
26_123,molecules1,B12-OH,665,188302
27_125,molecules1,B12-OH,665,1456
27_126,molecules1,B12-OH,665,491
27_127,molecules1,B12-OH,665,1607
28_129,molecules1,B12-OH,665,213361
28_130,molecules1,B12-OH,665,124673
28_131,molecules1,B12-OH,665,162805
29_133,molecules1,B12-OH,665,149823
29_134,molecules1,B12-OH,665,138332
29_135,molecules1,B12-OH,665,144266
30_137,molecules1,B12-OH,665,206539
30_138,molecules1,B12-OH,665,143371
30_139,molecules1,B12-OH,665,204874
ER3_65_QC2_07,molecules1,B12-Me,673.5,908
ER3_65_QC2_22,molecules1,B12-Me,673.5,1267
ER3_149_2fdQC_08,molecules1,B12-Me,673.5,2088
ER3_149_2fdQC_09,molecules1,B12-Me,673.5,1305
ER3_149_2fdQC_44,molecules1,B12-Me,673.5,2544
2fdQC_79,molecules1,B12-Me,673.5,3409
2fdQC_114,molecules1,B12-Me,673.5,2046
2fdQC_142,molecules1,B12-Me,673.5,1394
01_12,molecules1,B12-Me,673.5,1599
01_13,molecules1,B12-Me,673.5,1610
01_14,molecules1,B12-Me,673.5,2273
02_16,molecules1,B12-Me,673.5,769
02_17,molecules1,B12-Me,673.5,824
02_18,molecules1,B12-Me,673.5,1291
03_20,molecules1,B12-Me,673.5,27
03_21,molecules1,B12-Me,673.5,335
03_22,molecules1,B12-Me,673.5,547
04_24,molecules1,B12-Me,673.5,1185
04_25,molecules1,B12-Me,673.5,4301
04_26,molecules1,B12-Me,673.5,1966
05_28,molecules1,B12-Me,673.5,590
05_29,molecules1,B12-Me,673.5,1558
05_30,molecules1,B12-Me,673.5,510
06_32,molecules1,B12-Me,673.5,6977
06_33,molecules1,B12-Me,673.5,4467
06_34,molecules1,B12-Me,673.5,5395
07_36,molecules1,B12-Me,673.5,178
07_37,molecules1,B12-Me,673.5,449
07_38,molecules1,B12-Me,673.5,804
08_40,molecules1,B12-Me,673.5,468
08_41,molecules1,B12-Me,673.5,1516
08_42,molecules1,B12-Me,673.5,808
09_47,molecules1,B12-Me,673.5,7031
09_48,molecules1,B12-Me,673.5,6680
09_49,molecules1,B12-Me,673.5,6351
10_51,molecules1,B12-Me,673.5,1668
10_52,molecules1,B12-Me,673.5,839
10_53,molecules1,B12-Me,673.5,627
11_55,molecules1,B12-Me,673.5,6669
11_56,molecules1,B12-Me,673.5,7516
11_57,molecules1,B12-Me,673.5,7242
12_59,molecules1,B12-Me,673.5,686
12_60,molecules1,B12-Me,673.5,605
12_61,molecules1,B12-Me,673.5,484
13_63,molecules1,B12-Me,673.5,1246
13_64,molecules1,B12-Me,673.5,1863
13_65,molecules1,B12-Me,673.5,1288
14_67,molecules1,B12-Me,673.5,666
14_68,molecules1,B12-Me,673.5,861
14_69,molecules1,B12-Me,673.5,418
15_71,molecules1,B12-Me,673.5,468
15_72,molecules1,B12-Me,673.5,506
15_73,molecules1,B12-Me,673.5,509
16_75,molecules1,B12-Me,673.5,1514
16_76,molecules1,B12-Me,673.5,2897
16_77,molecules1,B12-Me,673.5,2195
17_82,molecules1,B12-Me,673.5,19754
17_83,molecules1,B12-Me,673.5,16748
17_84,molecules1,B12-Me,673.5,17876
18_86,molecules1,B12-Me,673.5,339
18_87,molecules1,B12-Me,673.5,411
18_88,molecules1,B12-Me,673.5,6
19_90,molecules1,B12-Me,673.5,3863
19_91,molecules1,B12-Me,673.5,1754
19_92,molecules1,B12-Me,673.5,1199
20_94,molecules1,B12-Me,673.5,1617
20_95,molecules1,B12-Me,673.5,1040
20_96,molecules1,B12-Me,673.5,1701
21_100,molecules1,B12-Me,673.5,9592
21_98,molecules1,B12-Me,673.5,10219
21_99,molecules1,B12-Me,673.5,9245
22_102,molecules1,B12-Me,673.5,2788
22_103,molecules1,B12-Me,673.5,1950
22_104,molecules1,B12-Me,673.5,3296
23_106,molecules1,B12-Me,673.5,1159
23_107,molecules1,B12-Me,673.5,0
23_108,molecules1,B12-Me,673.5,613
24_110,molecules1,B12-Me,673.5,4739
24_111,molecules1,B12-Me,673.5,5741
24_112,molecules1,B12-Me,673.5,6058
25_117,molecules1,B12-Me,673.5,415
25_118,molecules1,B12-Me,673.5,185
25_119,molecules1,B12-Me,673.5,4
26_121,molecules1,B12-Me,673.5,954
26_122,molecules1,B12-Me,673.5,1134
26_123,molecules1,B12-Me,673.5,1570
27_125,molecules1,B12-Me,673.5,807
27_126,molecules1,B12-Me,673.5,430
27_127,molecules1,B12-Me,673.5,284
28_129,molecules1,B12-Me,673.5,9381
28_130,molecules1,B12-Me,673.5,9172
28_131,molecules1,B12-Me,673.5,6855
29_133,molecules1,B12-Me,673.5,1033
29_134,molecules1,B12-Me,673.5,250
29_135,molecules1,B12-Me,673.5,937
30_137,molecules1,B12-Me,673.5,2726
30_138,molecules1,B12-Me,673.5,3947
30_139,molecules1,B12-Me,673.5,2949
ER3_65_QC2_07,molecules1,B12-CN,678.4,429
ER3_65_QC2_22,molecules1,B12-CN,678.4,561
ER3_149_2fdQC_08,molecules1,B12-CN,678.4,3885
ER3_149_2fdQC_09,molecules1,B12-CN,678.4,3420
ER3_149_2fdQC_44,molecules1,B12-CN,678.4,3532
2fdQC_79,molecules1,B12-CN,678.4,3042
2fdQC_114,molecules1,B12-CN,678.4,1959
2fdQC_142,molecules1,B12-CN,678.4,2352
01_12,molecules1,B12-CN,678.4,8216
01_13,molecules1,B12-CN,678.4,7624
01_14,molecules1,B12-CN,678.4,7627
02_16,molecules1,B12-CN,678.4,842
02_17,molecules1,B12-CN,678.4,490
02_18,molecules1,B12-CN,678.4,561
03_20,molecules1,B12-CN,678.4,558
03_21,molecules1,B12-CN,678.4,1345
03_22,molecules1,B12-CN,678.4,591
04_24,molecules1,B12-CN,678.4,4248
04_25,molecules1,B12-CN,678.4,3811
04_26,molecules1,B12-CN,678.4,4651
05_28,molecules1,B12-CN,678.4,646
05_29,molecules1,B12-CN,678.4,297
05_30,molecules1,B12-CN,678.4,392
06_32,molecules1,B12-CN,678.4,3917
06_33,molecules1,B12-CN,678.4,3124
06_34,molecules1,B12-CN,678.4,3231
07_36,molecules1,B12-CN,678.4,494
07_37,molecules1,B12-CN,678.4,406
07_38,molecules1,B12-CN,678.4,486
08_40,molecules1,B12-CN,678.4,821
08_41,molecules1,B12-CN,678.4,708
08_42,molecules1,B12-CN,678.4,70
09_47,molecules1,B12-CN,678.4,5268
09_48,molecules1,B12-CN,678.4,5229
09_49,molecules1,B12-CN,678.4,7020
10_51,molecules1,B12-CN,678.4,1480
10_52,molecules1,B12-CN,678.4,572
10_53,molecules1,B12-CN,678.4,697
11_55,molecules1,B12-CN,678.4,8451
11_56,molecules1,B12-CN,678.4,10146
11_57,molecules1,B12-CN,678.4,9280
12_59,molecules1,B12-CN,678.4,1727
12_60,molecules1,B12-CN,678.4,821
12_61,molecules1,B12-CN,678.4,1556
13_63,molecules1,B12-CN,678.4,8243
13_64,molecules1,B12-CN,678.4,9394
13_65,molecules1,B12-CN,678.4,8134
14_67,molecules1,B12-CN,678.4,989
14_68,molecules1,B12-CN,678.4,634
14_69,molecules1,B12-CN,678.4,780
15_71,molecules1,B12-CN,678.4,682
15_72,molecules1,B12-CN,678.4,330
15_73,molecules1,B12-CN,678.4,1161
16_75,molecules1,B12-CN,678.4,934
16_76,molecules1,B12-CN,678.4,287
16_77,molecules1,B12-CN,678.4,1480
17_82,molecules1,B12-CN,678.4,7601
17_83,molecules1,B12-CN,678.4,6211
17_84,molecules1,B12-CN,678.4,7148
18_86,molecules1,B12-CN,678.4,773
18_87,molecules1,B12-CN,678.4,872
18_88,molecules1,B12-CN,678.4,613
19_90,molecules1,B12-CN,678.4,924
19_91,molecules1,B12-CN,678.4,532
19_92,molecules1,B12-CN,678.4,879
20_94,molecules1,B12-CN,678.4,2774
20_95,molecules1,B12-CN,678.4,2401
20_96,molecules1,B12-CN,678.4,2662
21_100,molecules1,B12-CN,678.4,6503
21_98,molecules1,B12-CN,678.4,5991
21_99,molecules1,B12-CN,678.4,5906
22_102,molecules1,B12-CN,678.4,3971
22_103,molecules1,B12-CN,678.4,4424
22_104,molecules1,B12-CN,678.4,4608
23_106,molecules1,B12-CN,678.4,912
23_107,molecules1,B12-CN,678.4,753
23_108,molecules1,B12-CN,678.4,631
24_110,molecules1,B12-CN,678.4,3702
24_111,molecules1,B12-CN,678.4,3221
24_112,molecules1,B12-CN,678.4,4738
25_117,molecules1,B12-CN,678.4,109
25_118,molecules1,B12-CN,678.4,278
25_119,molecules1,B12-CN,678.4,137
26_121,molecules1,B12-CN,678.4,3839
26_122,molecules1,B12-CN,678.4,3529
26_123,molecules1,B12-CN,678.4,3693
27_125,molecules1,B12-CN,678.4,397
27_126,molecules1,B12-CN,678.4,490
27_127,molecules1,B12-CN,678.4,665
28_129,molecules1,B12-CN,678.4,3186
28_130,molecules1,B12-CN,678.4,2964
28_131,molecules1,B12-CN,678.4,4333
29_133,molecules1,B12-CN,678.4,3306
29_134,molecules1,B12-CN,678.4,1570
29_135,molecules1,B12-CN,678.4,3123
30_137,molecules1,B12-CN,678.4,4835
30_138,molecules1,B12-CN,678.4,3121
30_139,molecules1,B12-CN,678.4,4029
ER3_65_QC2_07,molecules1,B12-CN-heavy,681.9,133935
ER3_65_QC2_22,molecules1,B12-CN-heavy,681.9,112775
ER3_149_2fdQC_08,molecules1,B12-CN-heavy,681.9,59694
ER3_149_2fdQC_09,molecules1,B12-CN-heavy,681.9,61138
ER3_149_2fdQC_44,molecules1,B12-CN-heavy,681.9,58765
2fdQC_79,molecules1,B12-CN-heavy,681.9,56209
2fdQC_114,molecules1,B12-CN-heavy,681.9,44059
2fdQC_142,molecules1,B12-CN-heavy,681.9,38284
01_12,molecules1,B12-CN-heavy,681.9,122746
01_13,molecules1,B12-CN-heavy,681.9,97265
01_14,molecules1,B12-CN-heavy,681.9,109431
02_16,molecules1,B12-CN-heavy,681.9,108760
02_17,molecules1,B12-CN-heavy,681.9,98059
02_18,molecules1,B12-CN-heavy,681.9,106764
03_20,molecules1,B12-CN-heavy,681.9,156135
03_21,molecules1,B12-CN-heavy,681.9,148585
03_22,molecules1,B12-CN-heavy,681.9,155424
04_24,molecules1,B12-CN-heavy,681.9,87432
04_25,molecules1,B12-CN-heavy,681.9,87094
04_26,molecules1,B12-CN-heavy,681.9,82935
05_28,molecules1,B12-CN-heavy,681.9,90063
05_29,molecules1,B12-CN-heavy,681.9,86957
05_30,molecules1,B12-CN-heavy,681.9,76885
06_32,molecules1,B12-CN-heavy,681.9,203510
06_33,molecules1,B12-CN-heavy,681.9,201764
06_34,molecules1,B12-CN-heavy,681.9,186152
07_36,molecules1,B12-CN-heavy,681.9,40111
07_37,molecules1,B12-CN-heavy,681.9,44365
07_38,molecules1,B12-CN-heavy,681.9,39847
08_40,molecules1,B12-CN-heavy,681.9,40654
08_41,molecules1,B12-CN-heavy,681.9,42290
08_42,molecules1,B12-CN-heavy,681.9,42429
09_47,molecules1,B12-CN-heavy,681.9,57767
09_48,molecules1,B12-CN-heavy,681.9,48605
09_49,molecules1,B12-CN-heavy,681.9,53293
10_51,molecules1,B12-CN-heavy,681.9,43221
10_52,molecules1,B12-CN-heavy,681.9,39835
10_53,molecules1,B12-CN-heavy,681.9,39388
11_55,molecules1,B12-CN-heavy,681.9,112541
11_56,molecules1,B12-CN-heavy,681.9,111381
11_57,molecules1,B12-CN-heavy,681.9,116694
12_59,molecules1,B12-CN-heavy,681.9,106045
12_60,molecules1,B12-CN-heavy,681.9,109443
12_61,molecules1,B12-CN-heavy,681.9,105182
13_63,molecules1,B12-CN-heavy,681.9,42640
13_64,molecules1,B12-CN-heavy,681.9,35323
13_65,molecules1,B12-CN-heavy,681.9,40150
14_67,molecules1,B12-CN-heavy,681.9,37479
14_68,molecules1,B12-CN-heavy,681.9,36970
14_69,molecules1,B12-CN-heavy,681.9,33053
15_71,molecules1,B12-CN-heavy,681.9,82626
15_72,molecules1,B12-CN-heavy,681.9,82936
15_73,molecules1,B12-CN-heavy,681.9,79648
16_75,molecules1,B12-CN-heavy,681.9,85440
16_76,molecules1,B12-CN-heavy,681.9,87557
16_77,molecules1,B12-CN-heavy,681.9,92980
17_82,molecules1,B12-CN-heavy,681.9,102612
17_83,molecules1,B12-CN-heavy,681.9,103041
17_84,molecules1,B12-CN-heavy,681.9,102669
18_86,molecules1,B12-CN-heavy,681.9,32488
18_87,molecules1,B12-CN-heavy,681.9,28558
18_88,molecules1,B12-CN-heavy,681.9,30009
19_90,molecules1,B12-CN-heavy,681.9,14867
19_91,molecules1,B12-CN-heavy,681.9,17419
19_92,molecules1,B12-CN-heavy,681.9,18378
20_94,molecules1,B12-CN-heavy,681.9,38720
20_95,molecules1,B12-CN-heavy,681.9,36311
20_96,molecules1,B12-CN-heavy,681.9,35800
21_100,molecules1,B12-CN-heavy,681.9,78761
21_98,molecules1,B12-CN-heavy,681.9,74327
21_99,molecules1,B12-CN-heavy,681.9,89399
22_102,molecules1,B12-CN-heavy,681.9,22322
22_103,molecules1,B12-CN-heavy,681.9,19764
22_104,molecules1,B12-CN-heavy,681.9,20575
23_106,molecules1,B12-CN-heavy,681.9,32747
23_107,molecules1,B12-CN-heavy,681.9,32931
23_108,molecules1,B12-CN-heavy,681.9,28853
24_110,molecules1,B12-CN-heavy,681.9,84335
24_111,molecules1,B12-CN-heavy,681.9,79814
24_112,molecules1,B12-CN-heavy,681.9,72424
25_117,molecules1,B12-CN-heavy,681.9,92210
25_118,molecules1,B12-CN-heavy,681.9,92485
25_119,molecules1,B12-CN-heavy,681.9,88642
26_121,molecules1,B12-CN-heavy,681.9,21646
26_122,molecules1,B12-CN-heavy,681.9,21841
26_123,molecules1,B12-CN-heavy,681.9,22881
27_125,molecules1,B12-CN-heavy,681.9,92016
27_126,molecules1,B12-CN-heavy,681.9,89206
27_127,molecules1,B12-CN-heavy,681.9,88775
28_129,molecules1,B12-CN-heavy,681.9,75657
28_130,molecules1,B12-CN-heavy,681.9,55073
28_131,molecules1,B12-CN-heavy,681.9,77057
29_133,molecules1,B12-CN-heavy,681.9,21122
29_134,molecules1,B12-CN-heavy,681.9,11859
29_135,molecules1,B12-CN-heavy,681.9,21541
30_137,molecules1,B12-CN-heavy,681.9,19877
30_138,molecules1,B12-CN-heavy,681.9,13853
30_139,molecules1,B12-CN-heavy,681.9,16921
ER3_65_QC2_07,molecules1,B12-Ado,790.9,1793
ER3_65_QC2_22,molecules1,B12-Ado,790.9,1537
ER3_149_2fdQC_08,molecules1,B12-Ado,790.9,1749
ER3_149_2fdQC_09,molecules1,B12-Ado,790.9,756
ER3_149_2fdQC_44,molecules1,B12-Ado,790.9,1105
2fdQC_79,molecules1,B12-Ado,790.9,1092
2fdQC_114,molecules1,B12-Ado,790.9,490
2fdQC_142,molecules1,B12-Ado,790.9,158
01_12,molecules1,B12-Ado,790.9,3321
01_13,molecules1,B12-Ado,790.9,3066
01_14,molecules1,B12-Ado,790.9,2936
02_16,molecules1,B12-Ado,790.9,46
02_17,molecules1,B12-Ado,790.9,62
02_18,molecules1,B12-Ado,790.9,1
03_20,molecules1,B12-Ado,790.9,483
